id_evento,volcan,region,fecha_evento,magnitud,nivel_peligro
1545,Osorno,Metropolitana,2024-03-24,3.07,Naranja
1546,Nevados de Chillán,Araucanía,2024-03-25,7.88,Verde
1547,Osorno,Maule,2024-03-26,3.09,Verde
1548,Lonquimay,Maule,2024-03-27,4.56,Verde
1549,Llaima,Araucanía,2024-03-28,5.62,Naranja
1550,Nevados de Chillán,Araucanía,2024-03-29,4.72,Verde
1551,Lonquimay,Metropolitana,2024-03-30,5.97,Verde
1552,Osorno,Araucanía,2024-03-31,4.78,Amarillo
1553,Osorno,Los Lagos,2024-04-01,5.01,Verde
1554,Villarrica,Maule,2024-04-02,2.19,Verde
1555,Osorno,Maule,2024-04-03,3.99,Rojo
1556,Llaima,Metropolitana,2024-04-04,3.04,Naranja
1557,Nevados de Chillán,Biobío,2024-04-05,1.6,Verde
1558,Lonquimay,Metropolitana,2024-04-06,6.76,Verde
1559,Lonquimay,Metropolitana,2024-04-07,3.65,Verde
1560,Nevados de Chillán,Biobío,2024-04-08,3.53,Naranja
1561,Osorno,Los Lagos,2024-04-09,3.26,Verde
1562,Calbuco,Araucanía,2024-04-10,2.26,Verde
1563,Tupungatito,Biobío,2024-04-11,5.49,Verde
1564,Llaima,Maule,2024-04-12,6.77,Amarillo
1565,Nevados de Chillán,Los Lagos,2024-04-13,3.26,Verde
1566,Lonquimay,Metropolitana,2024-04-14,6.02,Naranja
1567,Lonquimay,Metropolitana,2024-04-15,4.0,Verde
1568,Villarrica,Metropolitana,2024-04-16,1.01,Naranja
1569,Tupungatito,Metropolitana,2024-04-17,1.43,Verde
1570,Lonquimay,Los Lagos,2024-04-18,5.99,Naranja
1571,Llaima,Biobío,2024-04-19,7.39,Amarillo
1572,Tupungatito,Los Lagos,2024-04-20,1.8,Verde
1573,Villarrica,Biobío,2024-04-21,3.3,Amarillo
1574,Lonquimay,Maule,2024-04-22,4.35,Verde
1575,Calbuco,Metropolitana,2024-04-23,2.97,Verde
1576,Tupungatito,Maule,2024-04-24,5.29,Amarillo
1577,Osorno,Biobío,2024-04-25,2.86,Amarillo
1578,Nevados de Chillán,Maule,2024-04-26,6.88,Verde
1579,Villarrica,Araucanía,2024-04-27,2.15,Verde
1580,Nevados de Chillán,Maule,2024-04-28,4.04,Verde
1581,Nevados de Chillán,Metropolitana,2024-04-29,2.08,Verde
1582,Lonquimay,Metropolitana,2024-04-30,6.34,Verde
1583,Villarrica,Araucanía,2024-05-01,4.29,Amarillo
1584,Osorno,Araucanía,2024-05-02,6.12,Verde
1585,Villarrica,Los Lagos,2024-05-03,6.36,Verde
1586,Lonquimay,Araucanía,2024-05-04,5.73,Verde
1587,Calbuco,Biobío,2024-05-05,4.81,Verde
1588,Tupungatito,Araucanía,2024-05-06,5.05,Amarillo
1589,Nevados de Chillán,Araucanía,2024-05-07,7.16,Rojo
1590,Nevados de Chillán,Metropolitana,2024-05-08,4.78,Naranja
1591,Llaima,Los Lagos,2024-05-09,6.66,Naranja
1592,Lonquimay,Metropolitana,2024-05-10,5.08,Verde
1593,Llaima,Los Lagos,2024-05-11,6.39,Verde
1594,Llaima,Biobío,2024-05-12,5.87,Verde
1595,Lonquimay,Araucanía,2024-05-13,6.93,Rojo
1596,Villarrica,Maule,2024-05-14,1.84,Verde
1597,Tupungatito,Metropolitana,2024-05-15,6.98,Naranja
1598,Osorno,Araucanía,2024-05-16,6.18,Amarillo
1599,Osorno,Maule,2024-05-17,1.41,Amarillo
1600,Llaima,Araucanía,2024-05-18,1.43,Amarillo
1601,Llaima,Araucanía,2024-05-19,2.65,Naranja
1602,Calbuco,Metropolitana,2024-05-20,6.85,Amarillo
1603,Calbuco,Araucanía,2024-05-21,7.14,Verde
1604,Lonquimay,Araucanía,2024-05-22,3.69,Verde
1605,Nevados de Chillán,Araucanía,2024-05-23,2.96,Verde
1606,Villarrica,Maule,2024-05-24,6.71,Rojo
1607,Osorno,Biobío,2024-05-25,7.54,Amarillo
1608,Tupungatito,Metropolitana,2024-05-26,2.98,Amarillo
1609,Tupungatito,Maule,2024-05-27,2.17,Verde
1610,Osorno,Biobío,2024-05-28,6.08,Verde
1611,Calbuco,Metropolitana,2024-05-29,1.69,Amarillo
1612,Lonquimay,Araucanía,2024-05-30,4.34,Amarillo
1613,Nevados de Chillán,Los Lagos,2024-05-31,5.74,Verde
1614,Nevados de Chillán,Los Lagos,2024-06-01,1.48,Verde
1615,Calbuco,Maule,2024-06-02,5.37,Amarillo
1616,Osorno,Araucanía,2024-06-03,2.81,Amarillo
1617,Osorno,Los Lagos,2024-06-04,7.84,Amarillo
1618,Villarrica,Maule,2024-06-05,7.61,Verde
1619,Tupungatito,Metropolitana,2024-06-06,1.72,Amarillo
1620,Llaima,Metropolitana,2024-06-07,6.72,Amarillo
1621,Llaima,Araucanía,2024-06-08,1.56,Verde
1622,Tupungatito,Los Lagos,2024-06-09,7.23,Verde
1623,Villarrica,Maule,2024-06-10,2.57,Amarillo
1624,Calbuco,Los Lagos,2024-06-11,7.68,Amarillo
1625,Llaima,Maule,2024-06-12,1.55,Amarillo
1626,Llaima,Los Lagos,2024-06-13,3.0,Amarillo
1627,Tupungatito,Araucanía,2024-06-14,7.0,Verde
1628,Osorno,Los Lagos,2024-06-15,6.32,Verde
1629,Osorno,Biobío,2024-06-16,1.44,Naranja
1630,Llaima,Biobío,2024-06-17,6.77,Amarillo
1631,Calbuco,Los Lagos,2024-06-18,6.42,Amarillo
1632,Tupungatito,Metropolitana,2024-06-19,5.8,Amarillo
1633,Tupungatito,Los Lagos,2024-06-20,6.78,Verde
1634,Tupungatito,Biobío,2024-06-21,1.69,Amarillo
1635,Llaima,Araucanía,2024-06-22,2.3,Verde
1636,Calbuco,Biobío,2024-06-23,4.58,Naranja
1637,Llaima,Araucanía,2024-06-24,3.95,Amarillo
1638,Lonquimay,Biobío,2024-06-25,4.73,Verde
1639,Tupungatito,Biobío,2024-06-26,7.54,Verde
1640,Nevados de Chillán,Maule,2024-06-27,6.05,Naranja
1641,Llaima,Araucanía,2024-06-28,3.32,Naranja
1642,Villarrica,Metropolitana,2024-06-29,3.03,Rojo
1643,Villarrica,Metropolitana,2024-06-30,2.28,Verde
1644,Llaima,Metropolitana,2024-07-01,6.33,Amarillo
1645,Calbuco,Biobío,2024-07-02,5.31,Amarillo
1646,Llaima,Biobío,2024-07-03,5.42,Naranja
1647,Tupungatito,Biobío,2024-07-04,1.61,Amarillo
1648,Villarrica,Biobío,2024-07-05,7.52,Verde
1649,Tupungatito,Metropolitana,2024-07-06,1.89,Amarillo
1650,Nevados de Chillán,Los Lagos,2024-07-07,2.02,Amarillo
1651,Nevados de Chillán,Biobío,2024-07-08,4.03,Naranja
1652,Lonquimay,Los Lagos,2024-07-09,4.3,Verde
1653,Osorno,Metropolitana,2024-07-10,3.1,Amarillo
1654,Lonquimay,Araucanía,2024-07-11,2.32,Amarillo
1655,Lonquimay,Maule,2024-07-12,4.08,Verde
1656,Lonquimay,Araucanía,2024-07-13,4.9,Amarillo
1657,Villarrica,Araucanía,2024-07-14,5.37,Verde
1658,Llaima,Araucanía,2024-07-15,7.13,Amarillo
1659,Calbuco,Maule,2024-07-16,1.57,Amarillo
1660,Tupungatito,Los Lagos,2024-07-17,3.99,Naranja
1661,Osorno,Metropolitana,2024-07-18,7.46,Verde
1662,Lonquimay,Maule,2024-07-19,3.6,Amarillo
1663,Nevados de Chillán,Maule,2024-07-20,4.11,Amarillo
1664,Llaima,Biobío,2024-07-21,5.16,Amarillo
1665,Calbuco,Araucanía,2024-07-22,4.05,Amarillo
1666,Nevados de Chillán,Biobío,2024-07-23,2.51,Amarillo
1667,Calbuco,Metropolitana,2024-07-24,2.82,Verde
1668,Llaima,Maule,2024-07-25,1.44,Amarillo
1669,Osorno,Biobío,2024-07-26,1.15,Rojo
1670,Osorno,Metropolitana,2024-07-27,7.52,Verde
1671,Llaima,Maule,2024-07-28,1.83,Amarillo
1672,Tupungatito,Metropolitana,2024-07-29,1.32,Amarillo
1673,Osorno,Metropolitana,2024-07-30,1.12,Amarillo
1674,Villarrica,Los Lagos,2024-07-31,3.46,Verde
1675,Villarrica,Maule,2024-08-01,3.27,Naranja
1676,Calbuco,Biobío,2024-08-02,6.74,Verde
1677,Lonquimay,Los Lagos,2024-08-03,6.41,Verde
1678,Llaima,Araucanía,2024-08-04,3.59,Amarillo
1679,Calbuco,Biobío,2024-08-05,3.77,Amarillo
1680,Lonquimay,Biobío,2024-08-06,7.53,Verde
1681,Lonquimay,Araucanía,2024-08-07,2.75,Amarillo
1682,Calbuco,Metropolitana,2024-08-08,1.94,Verde
1683,Calbuco,Biobío,2024-08-09,3.5,Amarillo
1684,Nevados de Chillán,Maule,2024-08-10,4.47,Verde
1685,Tupungatito,Biobío,2024-08-11,2.42,Verde
1686,Osorno,Los Lagos,2024-08-12,5.27,Naranja
1687,Osorno,Biobío,2024-08-13,7.63,Verde
1688,Villarrica,Araucanía,2024-08-14,1.84,Naranja
1689,Nevados de Chillán,Los Lagos,2024-08-15,6.12,Amarillo
1690,Villarrica,Los Lagos,2024-08-16,4.21,Verde
1691,Lonquimay,Maule,2024-08-17,2.36,Verde
1692,Lonquimay,Metropolitana,2024-08-18,4.1,Naranja
1693,Nevados de Chillán,Los Lagos,2024-08-19,6.43,Amarillo
1694,Lonquimay,Biobío,2024-08-20,3.4,Amarillo
1695,Calbuco,Biobío,2024-08-21,2.93,Naranja
1696,Tupungatito,Metropolitana,2024-08-22,7.57,Amarillo
1697,Villarrica,Biobío,2024-08-23,4.0,Amarillo
1698,Llaima,Biobío,2024-08-24,6.89,Naranja
1699,Lonquimay,Araucanía,2024-08-25,3.72,Verde
1700,Tupungatito,Biobío,2024-08-26,6.43,Verde
1701,Llaima,Metropolitana,2024-08-27,3.36,Verde
1702,Calbuco,Los Lagos,2024-08-28,3.07,Verde
1703,Osorno,Los Lagos,2024-08-29,7.98,Naranja
1704,Villarrica,Araucanía,2024-08-30,1.44,Naranja
1705,Llaima,Los Lagos,2024-08-31,4.12,Naranja
1706,Tupungatito,Metropolitana,2024-09-01,6.11,Verde
1707,Llaima,Metropolitana,2024-09-02,7.11,Naranja
1708,Tupungatito,Araucanía,2024-09-03,3.08,Amarillo
1709,Osorno,Metropolitana,2024-09-04,7.8,Amarillo
1710,Calbuco,Metropolitana,2024-09-05,2.06,Amarillo
1711,Lonquimay,Biobío,2024-09-06,6.88,Rojo
1712,Villarrica,Maule,2024-09-07,3.9,Amarillo
1713,Villarrica,Biobío,2024-09-08,1.21,Amarillo
1714,Lonquimay,Maule,2024-09-09,5.36,Verde
1715,Nevados de Chillán,Araucanía,2024-09-10,1.54,Verde
1716,Lonquimay,Biobío,2024-09-11,5.1,Verde
1717,Lonquimay,Maule,2024-09-12,4.56,Verde
1718,Llaima,Maule,2024-09-13,3.22,Amarillo
1719,Osorno,Araucanía,2024-09-14,1.3,Naranja
1720,Llaima,Los Lagos,2024-09-15,5.47,Verde
1721,Llaima,Araucanía,2024-09-16,3.91,Rojo
1722,Osorno,Los Lagos,2024-09-17,5.26,Verde
1723,Calbuco,Metropolitana,2024-09-18,6.85,Verde
1724,Osorno,Maule,2024-09-19,7.3,Verde
1725,Lonquimay,Los Lagos,2024-09-20,1.82,Verde
1726,Villarrica,Metropolitana,2024-09-21,7.38,Verde
1727,Lonquimay,Metropolitana,2024-09-22,6.58,Amarillo
1728,Llaima,Metropolitana,2024-09-23,4.84,Amarillo
1729,Villarrica,Biobío,2024-09-24,1.62,Naranja
1730,Calbuco,Biobío,2024-09-25,4.92,Amarillo
1731,Nevados de Chillán,Maule,2024-09-26,4.62,Verde
1732,Lonquimay,Metropolitana,2024-09-27,7.34,Verde
1733,Tupungatito,Maule,2024-09-28,7.18,Verde
1734,Tupungatito,Biobío,2024-09-29,4.48,Naranja
1735,Villarrica,Metropolitana,2024-09-30,1.77,Amarillo
1736,Tupungatito,Maule,2024-10-01,7.48,Amarillo
1737,Calbuco,Los Lagos,2024-10-02,6.37,Amarillo
1738,Llaima,Araucanía,2024-10-03,2.47,Amarillo
1739,Osorno,Metropolitana,2024-10-04,4.01,Amarillo
1740,Calbuco,Biobío,2024-10-05,6.62,Amarillo
1741,Lonquimay,Metropolitana,2024-10-06,4.66,Naranja
1742,Calbuco,Araucanía,2024-10-07,1.48,Verde
1743,Osorno,Maule,2024-10-08,7.71,Amarillo
1744,Villarrica,Metropolitana,2024-10-09,5.23,Verde
1745,Villarrica,Metropolitana,2024-10-10,6.36,Naranja
1746,Calbuco,Los Lagos,2024-10-11,5.45,Naranja
1747,Osorno,Maule,2024-10-12,1.27,Rojo
1748,Villarrica,Biobío,2024-10-13,4.84,Amarillo
1749,Villarrica,Metropolitana,2024-10-14,8.0,Verde
1750,Villarrica,Biobío,2024-10-15,1.77,Naranja
1751,Tupungatito,Maule,2024-10-16,2.44,Amarillo
1752,Llaima,Metropolitana,2024-10-17,6.25,Verde
1753,Calbuco,Araucanía,2024-10-18,6.12,Verde
1754,Tupungatito,Maule,2024-10-19,3.55,Verde
1755,Nevados de Chillán,Biobío,2024-10-20,2.36,Amarillo
1756,Tupungatito,Metropolitana,2024-10-21,2.47,Rojo
1757,Llaima,Metropolitana,2024-10-22,6.48,Amarillo
1758,Nevados de Chillán,Los Lagos,2024-10-23,5.91,Amarillo
1759,Calbuco,Maule,2024-10-24,4.46,Verde
1760,Lonquimay,Los Lagos,2024-10-25,4.89,Amarillo
1761,Calbuco,Araucanía,2024-10-26,6.81,Verde
1762,Nevados de Chillán,Metropolitana,2024-10-27,2.21,Naranja
1763,Osorno,Metropolitana,2024-10-28,5.69,Naranja
1764,Villarrica,Los Lagos,2024-10-29,1.7,Rojo
1765,Tupungatito,Los Lagos,2024-10-30,7.74,Verde
1766,Tupungatito,Metropolitana,2024-10-31,1.96,Verde
1767,Nevados de Chillán,Araucanía,2024-11-01,3.19,Verde
1768,Tupungatito,Maule,2024-11-02,1.64,Amarillo
1769,Osorno,Biobío,2024-11-03,3.17,Verde
1770,Tupungatito,Araucanía,2024-11-04,4.93,Verde
1771,Lonquimay,Maule,2024-11-05,2.05,Verde
1772,Villarrica,Los Lagos,2024-11-06,5.86,Amarillo
1773,Lonquimay,Los Lagos,2024-11-07,4.63,Amarillo
1774,Villarrica,Biobío,2024-11-08,1.07,Verde
1775,Tupungatito,Los Lagos,2024-11-09,5.67,Verde
1776,Tupungatito,Araucanía,2024-11-10,6.84,Verde
1777,Villarrica,Maule,2024-11-11,2.21,Naranja
1778,Tupungatito,Araucanía,2024-11-12,3.44,Verde
1779,Calbuco,Los Lagos,2024-11-13,2.39,Verde
1780,Nevados de Chillán,Los Lagos,2024-11-14,5.23,Verde
1781,Lonquimay,Araucanía,2024-11-15,4.13,Verde
1782,Llaima,Maule,2024-11-16,3.84,Verde
1783,Osorno,Metropolitana,2024-11-17,2.21,Amarillo
1784,Villarrica,Araucanía,2024-11-18,6.56,Amarillo
1785,Villarrica,Biobío,2024-11-19,6.85,Amarillo
1786,Llaima,Araucanía,2024-11-20,5.55,Verde
1787,Llaima,Araucanía,2024-11-21,3.17,Verde
1788,Tupungatito,Metropolitana,2024-11-22,2.35,Verde
1789,Calbuco,Biobío,2024-11-23,5.05,Verde
1790,Osorno,Maule,2024-11-24,4.51,Verde
1791,Lonquimay,Los Lagos,2024-11-25,6.62,Amarillo
1792,Osorno,Biobío,2024-11-26,5.8,Verde
1793,Calbuco,Araucanía,2024-11-27,6.04,Amarillo
1794,Osorno,Metropolitana,2024-11-28,3.7,Verde
1795,Osorno,Araucanía,2024-11-29,2.62,Naranja
1796,Lonquimay,Maule,2024-11-30,6.37,Amarillo
1797,Nevados de Chillán,Metropolitana,2024-12-01,2.97,Verde
1798,Lonquimay,Maule,2024-12-02,1.75,Amarillo
1799,Llaima,Araucanía,2024-12-03,2.12,Naranja
1800,Tupungatito,Biobío,2024-12-04,4.29,Verde
1801,Calbuco,Maule,2024-12-05,2.35,Verde
1802,Nevados de Chillán,Maule,2024-12-06,6.16,Verde
1803,Calbuco,Maule,2024-12-07,4.89,Amarillo
1804,Tupungatito,Biobío,2024-12-08,3.49,Amarillo
1805,Llaima,Metropolitana,2024-12-09,2.85,Verde
1806,Nevados de Chillán,Araucanía,2024-12-10,2.52,Amarillo
1807,Tupungatito,Maule,2024-12-11,4.27,Verde
1808,Osorno,Araucanía,2024-12-12,2.29,Verde
1809,Calbuco,Araucanía,2024-12-13,7.8,Verde
1810,Lonquimay,Los Lagos,2024-12-14,3.11,Amarillo
1811,Lonquimay,Biobío,2024-12-15,6.6,Verde
1812,Villarrica,Los Lagos,2024-12-16,5.66,Naranja
1813,Nevados de Chillán,Araucanía,2024-12-17,4.94,Verde
1814,Llaima,Maule,2024-12-18,7.55,Naranja
1815,Nevados de Chillán,Los Lagos,2024-12-19,4.38,Verde
1816,Tupungatito,Los Lagos,2024-12-20,2.68,Amarillo
1817,Osorno,Metropolitana,2024-12-21,7.23,Naranja
1818,Tupungatito,Biobío,2024-12-22,7.36,Verde
1819,Llaima,Los Lagos,2024-12-23,6.55,Amarillo
1820,Osorno,Araucanía,2024-12-24,6.67,Verde
1821,Calbuco,Biobío,2024-12-25,2.41,Amarillo
1822,Lonquimay,Araucanía,2024-12-26,3.97,Verde
1823,Calbuco,Maule,2024-12-27,1.68,Amarillo
1824,Llaima,Los Lagos,2024-12-28,6.87,Verde
1825,Llaima,Biobío,2024-12-29,5.13,Verde
1826,Osorno,Araucanía,2024-12-30,5.7,Verde
1827,Tupungatito,Biobío,2024-12-31,3.6,Naranja
1828,Villarrica,Biobío,2025-01-01,6.28,Amarillo
1829,Calbuco,Los Lagos,2025-01-02,7.87,Amarillo
1830,Osorno,Araucanía,2025-01-03,6.44,Amarillo
1831,Lonquimay,Biobío,2025-01-04,3.88,Verde
1832,Osorno,Los Lagos,2025-01-05,5.91,Verde
1833,Llaima,Maule,2025-01-06,7.83,Amarillo
1834,Nevados de Chillán,Biobío,2025-01-07,7.5,Verde
1835,Calbuco,Los Lagos,2025-01-08,4.25,Amarillo
1836,Calbuco,Maule,2025-01-09,5.43,Amarillo
1837,Villarrica,Biobío,2025-01-10,6.53,Amarillo
1838,Villarrica,Araucanía,2025-01-11,6.69,Amarillo
1839,Lonquimay,Los Lagos,2025-01-12,7.3,Verde
1840,Nevados de Chillán,Metropolitana,2025-01-13,5.21,Amarillo
1841,Nevados de Chillán,Araucanía,2025-01-14,2.45,Naranja
1842,Villarrica,Biobío,2025-01-15,5.71,Verde
1843,Tupungatito,Araucanía,2025-01-16,3.18,Amarillo
1844,Tupungatito,Metropolitana,2025-01-17,7.45,Verde
1845,Llaima,Los Lagos,2025-01-18,5.01,Verde
1846,Villarrica,Biobío,2025-01-19,3.54,Verde
1847,Calbuco,Los Lagos,2025-01-20,7.44,Amarillo
1848,Nevados de Chillán,Biobío,2025-01-21,2.04,Verde
1849,Llaima,Araucanía,2025-01-22,4.78,Verde
1850,Osorno,Araucanía,2025-01-23,3.78,Verde
1851,Villarrica,Biobío,2025-01-24,5.59,Amarillo
1852,Calbuco,Maule,2025-01-25,3.36,Naranja
1853,Lonquimay,Metropolitana,2025-01-26,2.74,Naranja
1854,Llaima,Maule,2025-01-27,4.09,Naranja
1855,Villarrica,Araucanía,2025-01-28,1.16,Verde
1856,Nevados de Chillán,Araucanía,2025-01-29,7.7,Verde
1857,Osorno,Metropolitana,2025-01-30,5.04,Verde
1858,Tupungatito,Los Lagos,2025-01-31,2.58,Rojo
1859,Calbuco,Maule,2025-02-01,1.8,Amarillo
1860,Osorno,Araucanía,2025-02-02,2.24,Amarillo
1861,Llaima,Los Lagos,2025-02-03,3.09,Amarillo
1862,Lonquimay,Araucanía,2025-02-04,2.29,Rojo
1863,Lonquimay,Maule,2025-02-05,2.68,Verde
1864,Nevados de Chillán,Metropolitana,2025-02-06,4.96,Amarillo
1865,Osorno,Metropolitana,2025-02-07,5.8,Verde
1866,Villarrica,Maule,2025-02-08,3.07,Verde
1867,Llaima,Maule,2025-02-09,1.33,Naranja
1868,Osorno,Biobío,2025-02-10,3.34,Verde
1869,Nevados de Chillán,Maule,2025-02-11,2.0,Verde
1870,Osorno,Los Lagos,2025-02-12,6.23,Verde
1871,Osorno,Maule,2025-02-13,1.35,Amarillo
1872,Lonquimay,Los Lagos,2025-02-14,1.45,Amarillo
1873,Osorno,Araucanía,2025-02-15,6.28,Amarillo
1874,Calbuco,Biobío,2025-02-16,6.23,Verde
1875,Nevados de Chillán,Metropolitana,2025-02-17,4.3,Amarillo
1876,Villarrica,Maule,2025-02-18,1.01,Verde
1877,Osorno,Maule,2025-02-19,6.24,Amarillo
1878,Villarrica,Maule,2025-02-20,6.38,Naranja
1879,Llaima,Maule,2025-02-21,1.74,Rojo
1880,Llaima,Biobío,2025-02-22,5.47,Naranja
1881,Llaima,Los Lagos,2025-02-23,1.23,Amarillo
1882,Llaima,Araucanía,2025-02-24,6.99,Verde
1883,Tupungatito,Maule,2025-02-25,4.59,Amarillo
1884,Nevados de Chillán,Metropolitana,2025-02-26,7.84,Rojo
1885,Villarrica,Los Lagos,2025-02-27,5.8,Verde
1886,Calbuco,Araucanía,2025-02-28,3.6,Rojo
1887,Calbuco,Araucanía,2025-03-01,2.67,Verde
1888,Osorno,Los Lagos,2025-03-02,1.16,Verde
1889,Nevados de Chillán,Biobío,2025-03-03,4.24,Amarillo
1890,Tupungatito,Araucanía,2025-03-04,6.78,Verde
1891,Tupungatito,Araucanía,2025-03-05,7.69,Naranja
1892,Llaima,Los Lagos,2025-03-06,1.55,Verde
1893,Osorno,Los Lagos,2025-03-07,5.77,Verde
1894,Calbuco,Metropolitana,2025-03-08,6.99,Naranja
1895,Osorno,Araucanía,2025-03-09,5.93,Verde
1896,Tupungatito,Metropolitana,2025-03-10,5.07,Verde
1897,Osorno,Los Lagos,2025-03-11,2.58,Amarillo
1898,Villarrica,Biobío,2025-03-12,4.94,Verde
1899,Lonquimay,Los Lagos,2025-03-13,6.84,Amarillo
1900,Calbuco,Araucanía,2025-03-14,3.85,Amarillo
1901,Lonquimay,Araucanía,2025-03-15,4.55,Naranja
1902,Villarrica,Maule,2025-03-16,3.25,Verde
1903,Llaima,Maule,2025-03-17,6.41,Amarillo
1904,Lonquimay,Metropolitana,2025-03-18,1.49,Amarillo
1905,Tupungatito,Los Lagos,2025-03-19,6.65,Verde
1906,Llaima,Biobío,2025-03-20,1.24,Verde
1907,Lonquimay,Maule,2025-03-21,7.32,Amarillo
1908,Osorno,Los Lagos,2025-03-22,3.25,Rojo
1909,Calbuco,Los Lagos,2025-03-23,1.65,Verde
1910,Villarrica,Metropolitana,2025-03-24,7.69,Naranja
1911,Llaima,Biobío,2025-03-25,2.23,Verde
1912,Nevados de Chillán,Maule,2025-03-26,4.31,Verde
1913,Lonquimay,Biobío,2025-03-27,7.88,Naranja
1914,Llaima,Los Lagos,2025-03-28,2.48,Verde
1915,Osorno,Metropolitana,2025-03-29,4.78,Verde
1916,Llaima,Los Lagos,2025-03-30,6.05,Naranja
1917,Llaima,Biobío,2025-03-31,5.78,Naranja
1918,Lonquimay,Araucanía,2025-04-01,3.89,Naranja
1919,Nevados de Chillán,Los Lagos,2025-04-02,2.36,Naranja
1920,Calbuco,Araucanía,2025-04-03,3.09,Amarillo
1921,Lonquimay,Metropolitana,2025-04-04,5.04,Amarillo
1922,Lonquimay,Biobío,2025-04-05,7.33,Verde
1923,Nevados de Chillán,Metropolitana,2025-04-06,7.18,Verde
1924,Tupungatito,Los Lagos,2025-04-07,7.87,Amarillo
1925,Tupungatito,Biobío,2025-04-08,3.33,Amarillo
1926,Calbuco,Los Lagos,2025-04-09,2.68,Naranja
1927,Calbuco,Los Lagos,2025-04-10,7.98,Verde
1928,Llaima,Araucanía,2025-04-11,2.35,Verde
1929,Llaima,Metropolitana,2025-04-12,3.16,Amarillo
1930,Villarrica,Maule,2025-04-13,2.23,Amarillo
1931,Villarrica,Maule,2025-04-14,5.15,Verde
1932,Llaima,Biobío,2025-04-15,6.54,Amarillo
1933,Tupungatito,Los Lagos,2025-04-16,2.67,Verde
1934,Tupungatito,Araucanía,2025-04-17,7.76,Verde
1935,Lonquimay,Maule,2025-04-18,1.62,Rojo
1936,Lonquimay,Biobío,2025-04-19,6.18,Verde
1937,Lonquimay,Los Lagos,2025-04-20,3.23,Naranja
1938,Villarrica,Maule,2025-04-21,2.84,Verde
1939,Osorno,Metropolitana,2025-04-22,6.87,Verde
1940,Villarrica,Maule,2025-04-23,1.61,Amarillo
1941,Lonquimay,Los Lagos,2025-04-24,6.94,Naranja
1942,Lonquimay,Los Lagos,2025-04-25,6.17,Naranja
1943,Osorno,Maule,2025-04-26,2.61,Verde
1944,Villarrica,Metropolitana,2025-04-27,2.54,Amarillo
1945,Osorno,Biobío,2025-04-28,2.69,Amarillo
1946,Lonquimay,Biobío,2025-04-29,3.93,Naranja
1947,Tupungatito,Metropolitana,2025-04-30,3.74,Verde
1948,Villarrica,Araucanía,2025-05-01,5.96,Rojo
1949,Villarrica,Araucanía,2025-05-02,2.23,Amarillo
1950,Osorno,Maule,2025-05-03,1.97,Verde
1951,Llaima,Biobío,2025-05-04,3.26,Amarillo
1952,Tupungatito,Metropolitana,2025-05-05,3.55,Verde
1953,Nevados de Chillán,Metropolitana,2025-05-06,3.57,Amarillo
1954,Osorno,Maule,2025-05-07,5.27,Amarillo
1955,Lonquimay,Araucanía,2025-05-08,2.99,Amarillo
1956,Osorno,Los Lagos,2025-05-09,5.65,Amarillo
1957,Osorno,Biobío,2025-05-10,7.92,Amarillo
1958,Nevados de Chillán,Maule,2025-05-11,5.86,Rojo
1959,Villarrica,Maule,2025-05-12,4.61,Amarillo
1960,Calbuco,Biobío,2025-05-13,4.8,Amarillo
1961,Tupungatito,Araucanía,2025-05-14,3.22,Amarillo
1962,Villarrica,Araucanía,2025-05-15,5.65,Amarillo
1963,Osorno,Los Lagos,2025-05-16,3.83,Amarillo
1964,Llaima,Metropolitana,2025-05-17,1.68,Verde
1965,Tupungatito,Maule,2025-05-18,6.59,Amarillo
1966,Osorno,Los Lagos,2025-05-19,3.9,Verde
1967,Lonquimay,Araucanía,2025-05-20,1.13,Verde
1968,Osorno,Los Lagos,2025-05-21,7.24,Amarillo
1969,Osorno,Metropolitana,2025-05-22,1.29,Amarillo
1970,Calbuco,Araucanía,2025-05-23,3.22,Amarillo
1971,Tupungatito,Maule,2025-05-24,5.82,Verde
1972,Llaima,Los Lagos,2025-05-25,7.0,Amarillo
1973,Lonquimay,Metropolitana,2025-05-26,5.39,Verde
1974,Osorno,Araucanía,2025-05-27,4.29,Amarillo
1975,Calbuco,Metropolitana,2025-05-28,2.01,Amarillo
1976,Tupungatito,Metropolitana,2025-05-29,5.62,Amarillo
1977,Calbuco,Maule,2025-05-30,6.57,Amarillo
1978,Calbuco,Metropolitana,2025-05-31,6.1,Verde
1979,Tupungatito,Metropolitana,2025-06-01,5.61,Rojo
1980,Llaima,Biobío,2025-06-02,7.12,Rojo
1981,Osorno,Los Lagos,2025-06-03,7.91,Amarillo
1982,Calbuco,Los Lagos,2025-06-04,1.39,Verde
1983,Lonquimay,Los Lagos,2025-06-05,5.73,Verde
1984,Llaima,Metropolitana,2025-06-06,1.01,Verde
1985,Lonquimay,Metropolitana,2025-06-07,5.5,Amarillo
1986,Calbuco,Araucanía,2025-06-08,6.02,Verde
1987,Lonquimay,Maule,2025-06-09,1.72,Amarillo
1988,Calbuco,Los Lagos,2025-06-10,6.41,Verde
1989,Llaima,Maule,2025-06-11,3.14,Amarillo
1990,Osorno,Biobío,2025-06-12,6.65,Verde
1991,Lonquimay,Maule,2025-06-13,1.14,Verde
1992,Llaima,Los Lagos,2025-06-14,5.31,Amarillo
