Fecha,Magnitud,Profundidad_km,Duracion_seg,Distancia_km,Region,Danos
2012-05-09 10:15:35.582372160,6.7,551.4,133.2,182.3,Maule,0
2012-05-09 16:41:15.045002992,4.0,201.4,25.4,372.1,Maule,0
2012-05-09 23:06:54.507633840,7.0,132.8,92.3,127.8,La Araucanía,1
2012-05-10 05:32:33.970264672,4.1,42.5,62.6,360.0,La Araucanía,0
2012-05-10 11:58:13.432895520,7.2,403.5,111.9,97.5,Metropolitana,0
2012-05-10 18:23:52.895526368,4.4,483.6,74.4,361.4,La Araucanía,0
2012-05-11 00:49:32.358157200,3.7,231.7,69.4,147.5,Magallanes,0
2012-05-11 07:15:11.820788048,4.0,431.4,41.7,140.0,La Araucanía,0
2012-05-11 13:40:51.283418896,3.0,41.2,16.9,405.9,Antofagasta,0
2012-05-11 20:06:30.746049728,7.3,74.0,76.2,407.0,Atacama,0
2012-05-12 02:32:10.208680576,7.4,492.7,111.5,346.0,Aysén,0
2012-05-12 08:57:49.671311424,6.1,260.8,50.0,462.0,Valparaíso,0
2012-05-12 15:23:29.133942256,4.0,471.6,68.6,78.9,Arica y Parinacota,0
2012-05-12 21:49:08.596573104,3.5,583.0,29.0,135.4,Tarapacá,0
2012-05-13 04:14:48.059203936,3.1,597.6,16.0,147.7,Valparaíso,0
2012-05-13 10:40:27.521834784,4.0,124.7,50.5,153.3,Los Lagos,0
2012-05-13 17:06:06.984465632,8.3,343.0,131.9,164.7,Maule,1
2012-05-13 23:31:46.447096464,4.4,515.1,45.1,348.8,Atacama,0
2012-05-14 05:57:25.909727312,5.1,542.9,82.8,136.1,Antofagasta,0
2012-05-14 12:23:05.372358160,3.6,550.3,41.7,143.7,O'Higgins,0
2012-05-14 18:48:44.834988992,4.3,163.6,32.6,285.6,Los Ríos,0
2012-05-15 01:14:24.297619840,6.1,138.8,38.8,97.5,Metropolitana,0
2012-05-15 07:40:03.760250672,6.6,415.1,103.3,183.1,Tarapacá,0
2012-05-15 14:05:43.222881520,4.5,520.1,48.5,29.9,Ñuble,0
2012-05-15 20:31:22.685512368,3.3,226.8,61.7,476.3,Los Lagos,0
2012-05-16 02:57:02.148143200,5.3,77.8,69.5,159.3,La Araucanía,0
2012-05-16 09:22:41.610774048,4.4,503.1,45.0,425.2,Atacama,0
2012-05-16 15:48:21.073404896,4.3,213.3,44.0,265.4,Ñuble,0
2012-05-16 22:14:00.536035728,8.8,120.6,61.3,114.9,Valparaíso,1
2012-05-17 04:39:39.998666576,6.7,107.7,93.2,97.5,Biobío,0
2012-05-17 11:05:19.461297408,6.3,223.9,86.5,347.8,Tarapacá,0
2012-05-17 17:30:58.923928256,5.5,416.9,93.5,482.5,Valparaíso,0
2012-05-17 23:56:38.386559104,5.6,254.1,44.9,92.4,Biobío,0
2012-05-18 06:22:17.849189936,6.2,19.4,58.0,58.6,Maule,0
2012-05-18 12:47:57.311820784,7.2,72.4,46.5,194.2,Atacama,0
2012-05-18 19:13:36.774451632,7.2,206.9,67.9,197.5,Los Lagos,0
2012-05-19 01:39:16.237082464,4.0,463.5,45.7,403.3,Biobío,0
2012-05-19 08:04:55.699713312,6.0,73.5,116.8,235.0,Magallanes,0
2012-05-19 14:30:35.162344144,5.5,394.7,81.4,32.2,Ñuble,1
2012-05-19 20:56:14.624974992,8.2,88.3,137.3,460.4,Metropolitana,0
2012-05-20 03:21:54.087605840,6.8,152.1,67.2,187.2,Maule,0
2012-05-20 09:47:33.550236672,6.2,124.7,44.4,334.6,O'Higgins,0
2012-05-20 16:13:13.012867520,3.7,51.7,32.7,334.1,Tarapacá,0
2012-05-20 22:38:52.475498368,6.6,471.6,58.4,29.1,Los Lagos,0
2012-05-21 05:04:31.938129200,3.7,327.1,50.9,2.8,Maule,0
2012-05-21 11:30:11.400760048,5.0,582.6,50.6,44.9,Magallanes,0
2012-05-21 17:55:50.863390896,3.9,73.7,69.7,478.3,O'Higgins,0
2012-05-22 00:21:30.326021728,7.2,105.6,142.8,397.2,Coquimbo,0
2012-05-22 06:47:09.788652576,4.2,218.0,42.6,66.9,Maule,0
2012-05-22 13:12:49.251283408,5.4,537.3,84.1,307.8,Magallanes,0
2012-05-22 19:38:28.713914256,8.4,217.5,124.8,306.4,Aysén,1
2012-05-23 02:04:08.176545104,4.2,288.9,33.3,1.3,Valparaíso,0
2012-05-23 08:29:47.639175936,6.0,214.6,112.6,215.1,Magallanes,0
2012-05-23 14:55:27.101806784,5.5,60.8,44.0,356.2,Biobío,0
2012-05-23 21:21:06.564437632,3.1,657.9,49.8,94.2,Los Ríos,0
2012-05-24 03:46:46.027068464,7.8,386.2,79.7,425.6,Los Lagos,1
2012-05-24 10:12:25.489699312,3.4,552.5,35.7,330.5,Maule,0
2012-05-24 16:38:04.952330144,5.8,462.6,68.6,4.5,Maule,0
2012-05-24 23:03:44.414960992,6.4,362.4,115.0,427.6,Antofagasta,0
2012-05-25 05:29:23.877591840,6.8,67.3,48.3,10.7,Metropolitana,0
2012-05-25 11:55:03.340222672,7.1,451.7,41.3,444.1,Atacama,0
2012-05-25 18:20:42.802853520,4.5,113.0,49.6,167.5,Atacama,0
2012-05-26 00:46:22.265484368,3.1,293.0,18.1,349.6,Los Lagos,0
2012-05-26 07:12:01.728115200,7.3,442.2,111.8,393.9,Metropolitana,0
2012-05-26 13:37:41.190746048,6.2,548.6,101.7,141.4,Valparaíso,0
2012-05-26 20:03:20.653376880,8.0,481.1,142.6,178.9,Atacama,0
2012-05-27 02:29:00.116007728,7.9,471.7,127.6,255.3,Coquimbo,1
2012-05-27 08:54:39.578638576,8.1,108.6,151.8,291.8,Valparaíso,1
2012-05-27 15:20:19.041269408,5.9,245.6,95.7,146.7,Atacama,0
2012-05-27 21:45:58.503900256,5.0,34.8,95.2,496.2,Los Ríos,0
2012-05-28 04:11:37.966531104,7.7,505.0,60.8,368.8,O'Higgins,0
2012-05-28 10:37:17.429161936,5.7,667.0,71.2,137.8,Atacama,0
2012-05-28 17:02:56.891792784,4.1,188.6,81.6,320.6,Biobío,0
2012-05-28 23:28:36.354423616,8.1,65.9,123.3,218.3,Los Ríos,1
2012-05-29 05:54:15.817054464,8.3,335.5,150.9,430.3,Aysén,1
2012-05-29 12:19:55.279685312,5.8,600.4,31.6,165.1,La Araucanía,0
2012-05-29 18:45:34.742316144,3.5,388.6,63.3,94.7,Magallanes,0
2012-05-30 01:11:14.204946992,5.3,37.5,82.0,24.0,Ñuble,0
2012-05-30 07:36:53.667577840,7.8,682.1,59.0,492.2,Atacama,1
2012-05-30 14:02:33.130208672,8.4,580.9,45.2,180.3,Ñuble,0
2012-05-30 20:28:12.592839520,4.2,96.5,37.4,111.0,Ñuble,0
2012-05-31 02:53:52.055470352,3.4,645.6,63.7,246.4,Arica y Parinacota,0
2012-05-31 09:19:31.518101200,8.3,318.2,124.7,146.5,Aysén,1
2012-05-31 15:45:10.980732048,5.3,263.5,99.6,117.2,Valparaíso,0
2012-05-31 22:10:50.443362880,6.3,325.4,73.7,308.6,La Araucanía,0
2012-06-01 04:36:29.905993728,8.8,585.0,167.6,38.3,Magallanes,1
2012-06-01 11:02:09.368624576,3.4,463.3,40.6,255.0,Arica y Parinacota,0
2012-06-01 17:27:48.831255408,6.9,46.2,55.6,194.3,Maule,0
2012-06-01 23:53:28.293886256,3.4,670.5,24.7,266.7,Coquimbo,0
2012-06-02 06:19:07.756517104,5.3,107.7,105.5,160.9,Tarapacá,0
2012-06-02 12:44:47.219147936,7.8,523.2,78.1,285.6,Maule,1
2012-06-02 19:10:26.681778784,5.6,447.1,41.4,41.8,O'Higgins,0
2012-06-03 01:36:06.144409616,9.0,135.3,46.1,188.7,Aysén,1
2012-06-03 08:01:45.607040464,6.4,123.7,59.4,119.5,Atacama,1
2012-06-03 14:27:25.069671312,4.9,609.9,89.9,219.6,Antofagasta,0
2012-06-03 20:53:04.532302144,4.3,296.7,55.9,199.8,Atacama,0
2012-06-04 03:18:43.994932992,5.1,459.9,73.9,316.0,Ñuble,0
2012-06-04 09:44:23.457563840,5.2,355.3,97.9,314.8,Los Ríos,0
2012-06-04 16:10:02.920194672,3.4,510.5,43.2,207.3,Magallanes,0
2012-06-04 22:35:42.382825520,5.2,338.1,91.4,91.6,Atacama,0
2012-06-05 05:01:21.845456352,5.8,204.7,57.2,291.4,La Araucanía,0
2012-06-05 11:27:01.308087200,7.3,257.6,143.5,483.3,Los Lagos,0
2012-06-05 17:52:40.770718048,6.9,602.1,42.7,93.5,Maule,0
2012-06-06 00:18:20.233348880,7.3,330.3,115.9,35.5,Valparaíso,1
2012-06-06 06:43:59.695979728,3.1,153.3,46.2,133.0,Atacama,0
2012-06-06 13:09:39.158610576,4.3,654.6,33.9,207.0,Tarapacá,0
2012-06-06 19:35:18.621241408,7.0,558.6,75.8,153.8,Biobío,0
2012-06-07 02:00:58.083872256,5.9,43.7,57.2,417.5,Maule,0
2012-06-07 08:26:37.546503088,3.0,699.3,19.3,247.0,Metropolitana,0
2012-06-07 14:52:17.009133936,7.8,488.0,107.4,123.8,La Araucanía,0
2012-06-07 21:17:56.471764784,7.6,116.4,151.3,475.1,Biobío,0
2012-06-08 03:43:35.934395616,6.3,169.8,84.4,63.4,La Araucanía,1
2012-06-08 10:09:15.397026464,3.4,486.2,44.8,62.3,Coquimbo,0
2012-06-08 16:34:54.859657312,7.6,546.9,42.6,123.4,Tarapacá,0
2012-06-08 23:00:34.322288144,6.5,171.1,46.1,39.3,Los Ríos,1
2012-06-09 05:26:13.784918992,7.7,183.6,97.8,376.1,Arica y Parinacota,0
2012-06-09 11:51:53.247549824,7.5,218.4,148.3,157.1,Metropolitana,0
2012-06-09 18:17:32.710180672,7.8,420.6,141.6,365.2,Antofagasta,0
2012-06-10 00:43:12.172811520,6.1,124.4,61.6,381.6,O'Higgins,0
2012-06-10 07:08:51.635442352,3.8,77.4,50.0,119.5,Los Ríos,0
2012-06-10 13:34:31.098073200,7.0,476.8,93.0,259.7,Atacama,0
2012-06-10 20:00:10.560704048,6.7,546.5,102.4,260.3,Coquimbo,0
2012-06-11 02:25:50.023334880,7.5,353.1,114.9,435.8,Los Lagos,0
2012-06-11 08:51:29.485965728,4.0,257.9,67.4,13.8,Antofagasta,0
2012-06-11 15:17:08.948596576,4.2,305.3,22.6,159.1,Metropolitana,0
2012-06-11 21:42:48.411227408,8.3,274.9,159.0,441.4,Atacama,1
2012-06-12 04:08:27.873858256,7.5,672.2,45.4,119.2,Aysén,1
2012-06-12 10:34:07.336489088,8.4,538.8,102.0,69.3,Arica y Parinacota,1
2012-06-12 16:59:46.799119936,7.6,149.6,142.8,288.5,Coquimbo,0
2012-06-12 23:25:26.261750784,6.6,272.0,81.3,153.6,Tarapacá,0
2012-06-13 05:51:05.724381616,6.9,383.1,41.1,234.2,Metropolitana,0
2012-06-13 12:16:45.187012464,8.3,431.0,70.0,410.2,Biobío,0
2012-06-13 18:42:24.649643312,6.5,330.4,88.9,260.8,Tarapacá,0
2012-06-14 01:08:04.112274144,6.8,568.0,43.0,258.4,Los Lagos,0
2012-06-14 07:33:43.574904992,3.9,538.5,44.3,139.8,Atacama,0
2012-06-14 13:59:23.037535824,5.8,356.1,57.6,396.6,Magallanes,0
2012-06-14 20:25:02.500166672,7.3,598.8,125.8,370.2,Tarapacá,0
2012-06-15 02:50:41.962797520,4.6,527.0,30.6,117.8,Metropolitana,0
2012-06-15 09:16:21.425428352,4.2,546.1,64.0,160.7,Biobío,0
2012-06-15 15:42:00.888059200,4.9,669.7,54.4,394.5,Aysén,0
2012-06-15 22:07:40.350690048,4.4,190.2,60.8,179.5,Antofagasta,0
2012-06-16 04:33:19.813320880,4.3,191.0,34.8,202.4,Tarapacá,0
2012-06-16 10:58:59.275951728,5.5,622.8,77.8,182.8,Tarapacá,0
2012-06-16 17:24:38.738582560,8.4,541.7,126.9,81.7,La Araucanía,1
2012-06-16 23:50:18.201213408,6.0,648.9,36.3,171.1,Tarapacá,0
2012-06-17 06:15:57.663844256,4.1,48.9,71.2,401.7,Biobío,0
2012-06-17 12:41:37.126475088,3.5,441.3,62.7,246.0,Valparaíso,0
2012-06-17 19:07:16.589105936,7.2,105.5,42.9,229.7,O'Higgins,1
2012-06-18 01:32:56.051736784,5.3,355.2,74.5,79.0,Metropolitana,0
2012-06-18 07:58:35.514367616,7.9,113.2,109.9,89.6,Los Lagos,0
2012-06-18 14:24:14.976998464,7.0,94.0,36.3,22.4,Ñuble,0
2012-06-18 20:49:54.439629296,7.8,13.5,79.1,8.0,Arica y Parinacota,1
2012-06-19 03:15:33.902260144,4.6,443.0,89.9,244.5,Antofagasta,0
2012-06-19 09:41:13.364890992,7.2,254.5,96.0,205.2,Biobío,0
2012-06-19 16:06:52.827521824,4.6,78.1,87.4,138.4,O'Higgins,0
2012-06-19 22:32:32.290152672,8.6,229.4,130.2,495.0,La Araucanía,0
2012-06-20 04:58:11.752783520,6.8,122.4,36.9,199.6,O'Higgins,0
2012-06-20 11:23:51.215414352,4.9,659.5,30.2,394.6,La Araucanía,0
2012-06-20 17:49:30.678045200,4.6,227.4,72.8,106.1,Los Ríos,0
2012-06-21 00:15:10.140676048,4.1,237.1,54.6,124.3,La Araucanía,0
2012-06-21 06:40:49.603306880,7.2,588.7,49.7,284.6,Maule,0
2012-06-21 13:06:29.065937728,4.3,455.2,61.1,3.0,La Araucanía,0
2012-06-21 19:32:08.528568560,6.6,498.6,113.2,9.7,Metropolitana,1
2012-06-22 01:57:47.991199408,4.6,447.0,75.0,72.0,Coquimbo,0
2012-06-22 08:23:27.453830256,7.0,662.6,60.8,112.3,Antofagasta,1
2012-06-22 14:49:06.916461088,7.9,148.9,70.1,264.4,O'Higgins,0
2012-06-22 21:14:46.379091936,7.7,692.4,150.3,343.4,La Araucanía,0
2012-06-23 03:40:25.841722784,7.6,582.5,139.2,156.6,Coquimbo,1
2012-06-23 10:06:05.304353616,4.1,414.3,40.1,120.3,La Araucanía,0
2012-06-23 16:31:44.766984464,3.5,465.3,60.8,411.6,La Araucanía,0
2012-06-23 22:57:24.229615296,7.2,455.9,53.5,82.2,Biobío,1
2012-06-24 05:23:03.692246144,5.2,45.6,41.4,339.5,Coquimbo,0
2012-06-24 11:48:43.154876992,5.6,156.5,43.2,465.7,O'Higgins,0
2012-06-24 18:14:22.617507824,3.2,673.2,20.2,116.9,Magallanes,0
2012-06-25 00:40:02.080138672,4.6,376.4,82.0,44.4,O'Higgins,0
2012-06-25 07:05:41.542769520,3.2,268.0,43.8,489.9,O'Higgins,0
2012-06-25 13:31:21.005400352,8.3,534.6,73.7,136.1,Atacama,1
2012-06-25 19:57:00.468031200,4.5,369.5,79.8,138.6,Antofagasta,0
2012-06-26 02:22:39.930662032,6.3,14.1,107.4,242.4,Valparaíso,0
2012-06-26 08:48:19.393292880,3.2,516.7,20.8,116.3,Coquimbo,0
2012-06-26 15:13:58.855923728,7.0,513.9,102.6,496.4,Ñuble,0
2012-06-26 21:39:38.318554560,4.9,119.8,77.6,22.4,Coquimbo,0
2012-06-27 04:05:17.781185408,8.4,669.9,132.2,226.3,La Araucanía,0
2012-06-27 10:30:57.243816256,8.3,160.6,131.5,274.6,Magallanes,0
2012-06-27 16:56:36.706447088,5.0,323.1,37.7,234.0,La Araucanía,0
2012-06-27 23:22:16.169077936,8.4,84.7,81.7,260.7,Coquimbo,1
2012-06-28 05:47:55.631708768,9.0,424.3,159.0,493.8,Aysén,0
2012-06-28 12:13:35.094339616,8.0,265.9,147.8,438.6,Antofagasta,1
2012-06-28 18:39:14.556970464,8.1,250.5,74.4,154.9,Metropolitana,1
2012-06-29 01:04:54.019601296,4.5,579.7,24.1,276.2,Aysén,0
2012-06-29 07:30:33.482232144,6.5,11.6,116.3,1.2,Coquimbo,0
2012-06-29 13:56:12.944862992,3.4,559.6,36.2,205.4,Atacama,0
2012-06-29 20:21:52.407493824,3.6,402.2,35.8,82.8,Atacama,0
2012-06-30 02:47:31.870124672,9.0,690.3,91.8,356.0,Metropolitana,0
2012-06-30 09:13:11.332755520,5.0,414.7,56.2,111.3,Arica y Parinacota,0
2012-06-30 15:38:50.795386352,7.5,43.5,80.1,374.7,O'Higgins,1
2012-06-30 22:04:30.258017200,7.8,40.2,105.3,157.3,Biobío,1
2012-07-01 04:30:09.720648032,8.1,618.8,50.1,463.0,Arica y Parinacota,0
2012-07-01 10:55:49.183278880,9.0,589.6,176.2,223.3,Valparaíso,1
2012-07-01 17:21:28.645909728,4.4,245.4,83.8,419.9,Atacama,0
2012-07-01 23:47:08.108540560,3.2,434.5,60.9,314.5,Aysén,0
2012-07-02 06:12:47.571171408,5.5,345.3,100.0,488.7,Biobío,0
2012-07-02 12:38:27.033802256,3.8,677.2,56.6,371.6,Metropolitana,0
2012-07-02 19:04:06.496433088,3.1,665.2,25.8,364.1,Biobío,0
2012-07-03 01:29:45.959063936,5.2,688.8,29.9,133.2,Biobío,0
2012-07-03 07:55:25.421694768,7.7,607.2,50.0,252.9,Valparaíso,0
2012-07-03 14:21:04.884325616,6.4,637.1,63.1,145.8,Coquimbo,0
2012-07-03 20:46:44.346956464,4.9,156.0,61.5,10.6,Coquimbo,0
2012-07-04 03:12:23.809587296,6.9,582.5,137.3,355.6,Aysén,0
2012-07-04 09:38:03.272218144,4.4,497.7,50.7,118.7,La Araucanía,0
2012-07-04 16:03:42.734848992,3.1,674.1,39.9,199.3,Valparaíso,0
2012-07-04 22:29:22.197479824,7.6,402.0,117.2,143.0,Biobío,1
2012-07-05 04:55:01.660110672,6.7,64.2,51.7,100.6,Metropolitana,0
2012-07-05 11:20:41.122741504,7.6,420.2,144.3,34.5,Biobío,1
2012-07-05 17:46:20.585372352,3.2,482.2,41.4,169.6,Antofagasta,0
2012-07-06 00:12:00.048003200,8.0,158.1,73.2,41.8,Los Ríos,1
2012-07-06 06:37:39.510634032,6.7,278.9,127.5,270.6,Magallanes,0
2012-07-06 13:03:18.973264880,6.4,421.0,92.0,10.8,La Araucanía,0
2012-07-06 19:28:58.435895728,6.7,265.0,82.1,470.1,Antofagasta,0
2012-07-07 01:54:37.898526560,8.2,265.6,112.4,483.3,Metropolitana,0
2012-07-07 08:20:17.361157408,6.5,97.5,105.5,153.0,Antofagasta,0
2012-07-07 14:45:56.823788240,6.5,658.8,47.6,130.8,Metropolitana,0
2012-07-07 21:11:36.286419088,8.9,526.6,160.0,53.1,Tarapacá,1
2012-07-08 03:37:15.749049936,7.5,5.9,145.4,452.6,O'Higgins,0
2012-07-08 10:02:55.211680768,5.7,537.1,77.0,293.8,Los Lagos,0
2012-07-08 16:28:34.674311616,7.2,519.2,109.7,305.5,Maule,0
2012-07-08 22:54:14.136942464,5.3,11.8,94.9,448.0,Los Lagos,0
2012-07-09 05:19:53.599573296,4.4,261.9,46.7,455.5,Valparaíso,0
2012-07-09 11:45:33.062204144,6.6,426.7,131.3,414.3,Los Lagos,0
2012-07-09 18:11:12.524834992,8.6,319.7,130.8,386.9,Los Ríos,1
2012-07-10 00:36:51.987465824,8.6,545.7,97.7,438.7,Magallanes,0
2012-07-10 07:02:31.450096672,5.1,300.7,77.3,438.1,Tarapacá,0
2012-07-10 13:28:10.912727504,6.2,111.9,79.5,185.0,La Araucanía,0
2012-07-10 19:53:50.375358352,4.3,683.6,28.7,486.7,Magallanes,0
2012-07-11 02:19:29.837989200,9.0,173.2,152.4,354.9,Maule,0
2012-07-11 08:45:09.300620032,8.9,503.8,119.8,185.7,La Araucanía,0
2012-07-11 15:10:48.763250880,6.9,104.5,116.9,221.6,Coquimbo,0
2012-07-11 21:36:28.225881728,7.8,233.7,57.1,343.9,Los Lagos,0
2012-07-12 04:02:07.688512560,7.3,312.2,95.5,181.2,Atacama,1
2012-07-12 10:27:47.151143408,6.6,138.6,108.9,413.5,Metropolitana,0
2012-07-12 16:53:26.613774240,3.3,317.7,65.4,74.9,Biobío,0
2012-07-12 23:19:06.076405088,5.7,114.2,104.1,453.9,Biobío,0
2012-07-13 05:44:45.539035936,7.0,393.5,125.8,151.3,Valparaíso,1
2012-07-13 12:10:25.001666768,7.1,466.3,61.9,77.2,Atacama,0
2012-07-13 18:36:04.464297616,5.2,48.4,91.4,429.2,La Araucanía,0
2012-07-14 01:01:43.926928464,8.7,610.4,65.6,120.5,La Araucanía,1
2012-07-14 07:27:23.389559296,4.0,133.7,31.9,421.9,La Araucanía,0
2012-07-14 13:53:02.852190144,6.0,161.6,39.9,148.8,Biobío,0
2012-07-14 20:18:42.314820976,7.1,464.6,126.8,467.0,Los Lagos,0
2012-07-15 02:44:21.777451824,7.2,330.8,47.7,110.3,Ñuble,0
2012-07-15 09:10:01.240082672,6.9,352.1,48.8,35.8,Tarapacá,1
2012-07-15 15:35:40.702713504,4.7,94.1,40.8,468.3,Atacama,0
2012-07-15 22:01:20.165344352,3.9,565.0,53.0,83.6,La Araucanía,0
2012-07-16 04:26:59.627975200,6.8,433.9,123.8,472.1,Arica y Parinacota,0
2012-07-16 10:52:39.090606032,6.6,99.1,74.4,412.2,O'Higgins,0
2012-07-16 17:18:18.553236880,4.1,264.9,54.1,41.9,Atacama,0
2012-07-16 23:43:58.015867712,7.2,568.2,54.0,223.1,Tarapacá,0
2012-07-17 06:09:37.478498560,5.7,400.0,51.2,37.6,Los Ríos,0
2012-07-17 12:35:16.941129408,7.0,80.5,49.1,165.6,Coquimbo,0
2012-07-17 19:00:56.403760240,8.0,264.1,89.2,176.4,La Araucanía,0
2012-07-18 01:26:35.866391088,4.0,173.7,55.4,300.2,Los Lagos,0
2012-07-18 07:52:15.329021936,3.1,364.6,28.7,488.0,La Araucanía,0
2012-07-18 14:17:54.791652768,7.7,591.1,136.2,85.7,Los Ríos,0
2012-07-18 20:43:34.254283616,6.7,308.2,132.1,165.2,Arica y Parinacota,0
2012-07-19 03:09:13.716914448,7.2,306.2,49.0,294.0,Tarapacá,0
2012-07-19 09:34:53.179545296,8.0,634.2,42.1,86.5,Los Lagos,1
2012-07-19 16:00:32.642176144,7.8,405.4,131.4,355.6,Aysén,1
2012-07-19 22:26:12.104806976,8.8,398.5,69.2,202.4,O'Higgins,0
2012-07-20 04:51:51.567437824,6.2,187.0,63.8,474.8,La Araucanía,0
2012-07-20 11:17:31.030068672,5.9,427.4,64.4,315.3,Atacama,0
2012-07-20 17:43:10.492699504,5.4,405.3,101.2,182.2,Maule,0
2012-07-21 00:08:49.955330352,3.9,280.8,58.0,360.0,Ñuble,0
2012-07-21 06:34:29.417961200,6.4,693.5,35.9,419.5,Atacama,0
2012-07-21 13:00:08.880592032,4.7,617.9,24.5,400.4,Los Lagos,0
2012-07-21 19:25:48.343222880,8.5,526.0,67.9,132.1,Tarapacá,1
2012-07-22 01:51:27.805853712,6.5,378.5,63.5,209.1,O'Higgins,0
2012-07-22 08:17:07.268484560,6.6,326.1,81.0,226.6,Ñuble,0
2012-07-22 14:42:46.731115408,5.1,133.5,89.6,194.8,Los Lagos,0
2012-07-22 21:08:26.193746240,3.3,217.5,32.1,156.1,Los Ríos,0
2012-07-23 03:34:05.656377088,3.2,542.9,34.1,376.6,Atacama,0
2012-07-23 09:59:45.119007936,5.5,320.4,54.7,7.1,Magallanes,0
2012-07-23 16:25:24.581638768,3.5,618.2,18.0,147.5,O'Higgins,0
2012-07-23 22:51:04.044269616,6.6,107.8,127.6,71.7,Los Ríos,0
2012-07-24 05:16:43.506900448,8.3,358.3,58.8,65.3,Tarapacá,1
2012-07-24 11:42:22.969531296,8.3,454.6,77.3,139.2,Atacama,0
2012-07-24 18:08:02.432162144,7.0,364.2,48.6,381.3,Biobío,0
2012-07-25 00:33:41.894792976,4.3,623.0,53.1,484.7,Biobío,0
2012-07-25 06:59:21.357423824,8.2,692.7,155.7,257.8,Arica y Parinacota,0
2012-07-25 13:25:00.820054672,8.3,85.5,54.0,170.1,O'Higgins,1
2012-07-25 19:50:40.282685504,4.2,95.3,48.8,414.8,Valparaíso,0
2012-07-26 02:16:19.745316352,7.4,95.6,39.5,34.5,Los Ríos,1
2012-07-26 08:41:59.207947184,4.7,478.4,77.8,47.5,Los Lagos,0
2012-07-26 15:07:38.670578032,7.8,264.0,114.0,173.3,Tarapacá,1
2012-07-26 21:33:18.133208880,9.0,514.7,139.5,224.8,Antofagasta,1
2012-07-27 03:58:57.595839712,3.2,286.8,38.7,399.1,La Araucanía,0
2012-07-27 10:24:37.058470560,8.4,441.2,156.4,462.7,Valparaíso,0
2012-07-27 16:50:16.521101408,6.7,540.1,74.7,266.1,Los Lagos,0
2012-07-27 23:15:55.983732240,8.8,386.0,111.9,248.3,Ñuble,1
2012-07-28 05:41:35.446363088,5.8,380.0,89.5,107.3,Los Lagos,0
2012-07-28 12:07:14.908993920,8.1,66.3,103.7,226.1,Maule,1
2012-07-28 18:32:54.371624768,3.4,290.5,26.7,461.9,Ñuble,0
2012-07-29 00:58:33.834255616,5.0,384.3,48.8,197.1,Metropolitana,0
2012-07-29 07:24:13.296886448,3.4,326.1,21.7,106.1,Maule,0
2012-07-29 13:49:52.759517296,8.9,631.0,102.3,169.3,Aysén,1
2012-07-29 20:15:32.222148144,7.9,635.0,111.7,257.8,Ñuble,1
2012-07-30 02:41:11.684778976,8.1,576.2,54.9,299.7,Atacama,1
2012-07-30 09:06:51.147409824,8.6,265.8,124.3,216.8,Aysén,1
2012-07-30 15:32:30.610040672,3.5,503.5,64.4,379.5,O'Higgins,0
2012-07-30 21:58:10.072671504,5.3,279.7,53.3,292.6,Los Ríos,0
2012-07-31 04:23:49.535302352,3.4,166.7,28.3,332.9,Biobío,0
2012-07-31 10:49:28.997933184,4.3,243.3,79.1,431.6,Tarapacá,0
2012-07-31 17:15:08.460564032,4.4,54.3,67.7,433.0,Tarapacá,0
2012-07-31 23:40:47.923194880,5.8,235.6,38.2,102.6,La Araucanía,0
2012-08-01 06:06:27.385825712,4.6,325.2,51.2,312.0,Atacama,0
2012-08-01 12:32:06.848456560,3.6,669.1,54.4,358.6,Antofagasta,0
2012-08-01 18:57:46.311087408,4.0,222.8,54.5,73.8,O'Higgins,0
2012-08-02 01:23:25.773718240,3.9,632.2,55.7,421.5,Tarapacá,0
2012-08-02 07:49:05.236349088,8.8,164.1,118.9,91.1,Atacama,1
2012-08-02 14:14:44.698979920,7.6,137.7,129.0,399.8,Los Ríos,0
2012-08-02 20:40:24.161610768,8.8,365.7,86.3,81.6,Maule,1
2012-08-03 03:06:03.624241616,5.6,472.4,87.5,371.1,Maule,0
2012-08-03 09:31:43.086872448,4.7,35.8,93.4,74.9,Atacama,0
2012-08-03 15:57:22.549503296,7.8,158.6,84.6,190.0,Antofagasta,0
2012-08-03 22:23:02.012134144,5.0,321.7,84.3,72.6,Aysén,0
2012-08-04 04:48:41.474764976,4.8,235.0,41.7,136.1,La Araucanía,0
2012-08-04 11:14:20.937395824,4.4,500.3,40.6,492.3,La Araucanía,0
2012-08-04 17:40:00.400026656,3.8,360.3,72.3,54.7,Arica y Parinacota,0
2012-08-05 00:05:39.862657504,4.5,116.4,24.3,203.8,La Araucanía,0
2012-08-05 06:31:19.325288352,5.1,626.7,42.1,338.8,Biobío,0
2012-08-05 12:56:58.787919184,7.0,208.6,85.7,48.2,Arica y Parinacota,0
2012-08-05 19:22:38.250550032,3.4,513.1,37.5,55.4,O'Higgins,0
2012-08-06 01:48:17.713180880,4.3,547.0,62.1,72.5,Los Lagos,0
2012-08-06 08:13:57.175811712,7.9,674.4,62.3,322.8,Aysén,0
2012-08-06 14:39:36.638442560,3.9,351.5,23.6,454.8,Maule,0
2012-08-06 21:05:16.101073392,5.1,433.0,53.8,413.2,Maule,0
2012-08-07 03:30:55.563704240,8.2,237.7,105.5,491.5,Coquimbo,1
2012-08-07 09:56:35.026335088,3.9,476.3,52.4,289.5,Aysén,0
